날짜,종가,오픈,고가,저가,거래량,변동 %
2015년 12월 04일,15.597,14.05,14.555,14.05,0.09K,3.02%
2015년 12월 03일,15.14,13.855,14.095,13.77,0.50K,0.54%
2015년 12월 02일,15.058,14.125,14.14,13.89,0.21K,-0.49%
2015년 12월 01일,15.132,14.04,14.215,14.04,0.28K,-0.44%
2015년 11월 30일,15.199,14.02,14.155,13.955,1.62K,8.29%
2015년 11월 29일,14.035,14.02,14.035,14.02,-,-7.40%
2015년 11월 27일,15.157,14.16,14.35,13.905,17.23K,6.51%
2015년 11월 26일,14.23,14.15,14.345,14.105,-,-6.89%
2015년 11월 25일,15.283,14.168,14.168,14.168,0.00K,-0.05%
2015년 11월 24일,15.291,15.795,15.795,15.795,0.00K,0.84%
2015년 11월 23일,15.163,14.14,14.145,14.14,0.00K,7.35%
2015년 11월 22일,14.125,14.145,14.145,14.075,-,-7.23%
2015년 11월 20일,15.226,14.106,14.106,14.106,0.00K,-0.81%
2015년 11월 19일,15.35,14.242,14.242,14.242,0.03K,0.78%
2015년 11월 18일,15.231,14.02,14.1,14.02,0.01K,-0.54%
2015년 11월 17일,15.313,14.135,14.135,14.135,0.00K,-0.34%
2015년 11월 16일,15.365,14.45,14.455,14.185,0.00K,6.96%
2015년 11월 15일,14.365,14.33,14.365,14.305,-,-6.31%
2015년 11월 13일,15.333,14.203,14.203,14.203,39.52K,-0.29%
2015년 11월 12일,15.377,14.45,14.45,14.25,0.02K,-0.29%
2015년 11월 11일,15.421,14.31,14.31,14.31,0.01K,-0.56%
2015년 11월 10일,15.508,14.356,14.356,14.356,0.00K,-0.41%
2015년 11월 09일,15.572,14.418,14.418,14.418,50.39K,5.86%
2015년 11월 08일,14.71,14.74,14.745,14.7,-,-7.16%
2015년 11월 06일,15.845,15.035,15.045,15.005,0.01K,-1.73%
2015년 11월 05일,16.124,14.988,14.988,14.988,42.80K,-0.57%
2015년 11월 04일,16.217,15.2,15.2,15.2,0.00K,-1.10%
2015년 11월 03일,16.398,15.385,15.385,15.385,0.00K,-1.02%
2015년 11월 02일,16.567,15.413,15.413,15.413,0.00K,6.85%
2015년 11월 01일,15.505,15.535,15.545,15.465,-,-7.31%
2015년 10월 30일,16.728,15.575,15.575,15.53,0.02K,0.10%
2015년 10월 29일,16.712,15.875,15.975,15.875,0.03K,-4.02%
2015년 10월 28일,17.412,16.06,16.25,16.06,0.02K,2.55%
2015년 10월 27일,16.979,15.83,15.845,15.83,0.01K,-0.25%
2015년 10월 26일,17.021,16.58,16.58,16.58,0.00K,7.46%
2015년 10월 25일,15.84,15.81,15.865,15.795,-,-6.49%
2015년 10월 23일,16.939,15.86,15.86,15.86,0.01K,-0.07%
2015년 10월 22일,16.951,15.823,15.823,15.823,33.50K,0.76%
2015년 10월 21일,16.823,15.696,15.696,15.696,0.01K,-1.22%
2015년 10월 20일,17.031,15.89,15.89,15.89,0.01K,0.42%
2015년 10월 19일,16.959,15.82,15.82,15.82,0.00K,5.89%
2015년 10월 18일,16.015,16.03,16.04,15.985,-,-7.07%
2015년 10월 16일,17.233,16.102,16.102,16.102,0.01K,-0.29%
2015년 10월 15일,17.283,16.135,16.135,16,0.02K,0.26%
2015년 10월 14일,17.239,16.01,16.105,15.98,0.02K,1.15%
2015년 10월 13일,17.043,15.71,15.86,15.7,0.02K,0.24%
2015년 10월 12일,17.003,15.855,15.855,15.855,0.01K,7.68%
2015년 10월 11일,15.79,15.82,15.82,15.775,-,-6.84%
2015년 10월 09일,16.949,17.07,17.07,17.07,0.00K,0.34%
2015년 10월 08일,16.891,15.61,15.7,15.61,0.01K,-1.89%
2015년 10월 07일,17.216,15.85,15.97,15.85,0.01K,0.64%
2015년 10월 06일,17.107,15.59,15.985,15.59,0.04K,1.63%
2015년 10월 05일,16.832,15.14,15.68,15.14,0.01K,10.59%
2015년 10월 04일,15.22,15.235,15.35,15.22,-,-7.10%
2015년 10월 02일,16.383,14.41,15.1,14.41,0.00K,4.66%
2015년 10월 01일,15.653,14.515,14.515,14.465,0.02K,-0.06%
2015년 09월 30일,15.663,14.48,14.49,14.48,0.01K,-0.38%
2015년 09월 29일,15.723,14.63,14.64,14.595,0.02K,0.14%
2015년 09월 28일,15.701,14.615,14.62,14.615,0.05K,3.95%
2015년 09월 27일,15.105,15.095,15.11,15.055,-,-7.23%
2015년 09월 25일,16.283,15.065,15.12,15.03,0.02K,-0.10%
2015년 09월 24일,16.299,14.745,15.11,14.745,0.19K,2.15%
2015년 09월 23일,15.956,14.74,14.84,14.74,0.01K,0.07%
2015년 09월 22일,15.945,14.77,14.79,14.76,0.04K,-2.91%
2015년 09월 21일,16.423,16.3,16.3,16.3,0.00K,8.37%
2015년 09월 20일,15.155,15.17,15.185,15.15,-,-7.38%
2015년 09월 18일,16.363,16.2,16.2,16.2,0.00K,0.98%
2015년 09월 17일,16.205,14.905,15.205,14.85,0.03K,0.61%
2015년 09월 16일,16.106,16.09,16.09,16.09,0.00K,3.63%
2015년 09월 15일,15.542,14.375,14.375,14.265,0.02K,-0.24%
2015년 09월 14일,15.579,14.51,14.535,14.355,0.03K,7.40%
2015년 09월 13일,14.505,14.585,14.59,14.5,-,-7.72%
2015년 09월 11일,15.719,14.7,14.705,14.28,0.05K,-0.96%
2015년 09월 10일,15.871,14.575,14.815,14.565,0.16K,0.53%
2015년 09월 09일,15.788,14.79,14.865,14.565,0.09K,-1.22%
2015년 09월 08일,15.983,14.63,14.855,14.44,0.23K,10.11%
2015년 09월 07일,14.515,14.62,14.645,14.46,-,-0.72%
2015년 09월 06일,14.62,14.565,14.67,14.55,-,-7.19%
2015년 09월 04일,15.752,14.67,14.81,14.5,0.12K,-1.12%
2015년 09월 03일,15.931,14.74,14.925,14.555,0.12K,0.25%
2015년 09월 02일,15.892,14.535,14.81,14.445,0.38K,0.26%
2015년 09월 01일,15.85,14.62,14.715,14.515,0.78K,0.24%
2015년 08월 31일,15.812,14.51,14.635,14.39,1.44K,8.82%
2015년 08월 30일,14.53,14.54,14.545,14.525,-,-7.87%
2015년 08월 28일,15.772,14.47,14.65,14.34,13.21K,0.75%
2015년 08월 27일,15.655,14.185,14.185,14.13,0.01K,2.41%
2015년 08월 26일,15.287,14.665,14.7,14.045,0.04K,-3.63%
2015년 08월 25일,15.863,14.65,14.655,14.65,0.01K,-0.93%
2015년 08월 24일,16.012,14.762,14.762,14.762,0.01K,4.38%
2015년 08월 23일,15.34,15.32,15.38,15.275,-,-7.42%
2015년 08월 21일,16.57,15.301,15.301,15.301,17.64K,-1.32%
2015년 08월 20일,16.791,15.465,15.505,15.465,0.25K,2.05%
2015년 08월 19일,16.453,15.176,15.176,15.176,13.46K,2.41%
2015년 08월 18일,16.066,16.135,16.135,16.135,0.00K,-3.14%
2015년 08월 17일,16.586,15.295,15.295,15.295,6.79K,9.12%
2015년 08월 16일,15.2,15.215,15.245,15.195,-,-7.89%
2015년 08월 14일,16.502,15.175,15.175,15.175,0.00K,-1.07%
2015년 08월 13일,16.681,15.396,15.396,15.396,11.73K,-0.46%
2015년 08월 12일,16.758,15.48,15.51,15.48,0.00K,1.15%
2015년 08월 11일,16.567,15.22,15.24,15.22,0.02K,-0.08%
2015년 08월 10일,16.58,14.89,15.335,14.89,0.01K,12.60%
2015년 08월 09일,14.725,14.78,14.79,14.725,-,-8.57%
2015년 08월 07일,16.105,14.816,14.816,14.816,0.02K,0.96%
2015년 08월 06일,15.952,14.67,14.67,14.67,32.73K,0.82%
2015년 08월 05일,15.823,14.546,14.546,14.546,0.00K,0.04%
2015년 08월 04일,15.817,14.605,14.605,14.55,0.12K,0.28%
2015년 08월 03일,15.773,14.73,14.73,14.415,0.13K,7.26%
2015년 08월 02일,14.705,14.76,14.765,14.695,-,-8.15%
2015년 07월 31일,16.01,14.855,14.865,14.85,0.10K,0.22%
2015년 07월 30일,15.975,14.75,14.785,14.63,0.04K,8.42%
2015년 07월 29일,14.734,14.64,14.665,14.64,0.01K,0.70%
2015년 07월 28일,14.631,14.64,14.64,14.64,0.17K,0.25%
2015년 07월 27일,14.594,14.61,14.65,14.56,0.02K,-0.42%
2015년 07월 26일,14.655,14.64,14.66,14.62,-,1.23%
2015년 07월 24일,14.477,14.595,14.63,14.33,0.03K,-1.40%
2015년 07월 23일,14.683,14.635,14.635,14.635,0.17K,-0.21%
2015년 07월 22일,14.714,14.714,14.714,14.714,0.01K,-0.37%
2015년 07월 21일,14.769,14.615,14.835,14.615,0.10K,0.16%
2015년 07월 20일,14.745,14.715,14.905,14.485,0.05K,-0.53%
2015년 07월 19일,14.823,14.825,14.852,14.817,-,0.02%
2015년 07월 17일,14.82,14.935,14.945,14.825,0.06K,-0.96%
2015년 07월 16일,14.964,14.99,14.99,14.97,0.01K,-0.43%
2015년 07월 15일,15.028,15.045,15.045,14.99,0.09K,-1.75%
2015년 07월 14일,15.295,15.36,15.38,15.295,0.03K,-0.91%
2015년 07월 13일,15.436,15.495,15.495,15.3,0.15K,-1.15%
2015년 07월 12일,15.615,15.537,15.645,15.493,-,0.95%
2015년 07월 10일,15.468,15.33,15.585,15.33,0.05K,0.80%
2015년 07월 09일,15.345,15.14,15.44,15.14,0.37K,1.31%
2015년 07월 08일,15.147,15.045,15.13,14.74,0.11K,1.32%
2015년 07월 07일,14.95,15.595,15.595,14.805,1.04K,-4.93%
2015년 07월 06일,15.726,15.55,15.695,15.485,0.09K,0.26%
2015년 07월 05일,15.685,15.707,15.773,15.563,-,0.20%
2015년 07월 03일,15.653,15.625,15.683,15.563,-,0.75%
2015년 07월 02일,15.537,15.47,15.695,15.445,0.26K,-0.10%
2015년 07월 01일,15.552,15.635,15.645,15.49,0.22K,0.01%
2015년 06월 30일,15.551,15.725,15.805,15.415,1.99K,-0.72%
2015년 06월 29일,15.664,15.935,16,15.63,19.51K,-1.66%
2015년 06월 28일,15.928,15.87,16.02,15.87,-,1.23%
2015년 06월 26일,15.735,15.725,15.725,15.725,0.00K,-0.44%
2015년 06월 25일,15.805,15.805,15.805,15.805,0.00K,-0.27%
2015년 06월 24일,15.848,15.84,15.855,15.84,0.02K,0.74%
2015년 06월 23일,15.732,15.79,15.825,15.76,0.00K,-2.51%
2015년 06월 22일,16.137,16.1,16.1,16.1,0.00K,0.37%
2015년 06월 21일,16.078,16.087,16.102,16.053,-,-0.16%
2015년 06월 19일,16.104,16.104,16.104,16.104,12.66K,-0.27%
2015년 06월 18일,16.148,16.148,16.148,16.148,0.05K,1.30%
2015년 06월 17일,15.94,15.94,15.94,15.94,0.00K,-0.11%
2015년 06월 16일,15.958,15.958,15.958,15.958,8.26K,-0.73%
2015년 06월 15일,16.076,16.2,16.2,16.2,0.00K,0.58%
2015년 06월 14일,15.983,15.912,16.06,15.893,-,1.04%
2015년 06월 12일,15.818,15.995,15.995,15.835,0.01K,-0.85%
2015년 06월 11일,15.953,15.945,15.945,15.945,0.01K,0.01%
2015년 06월 10일,15.952,15.952,15.952,15.952,45.25K,0.02%
2015년 06월 09일,15.949,15.97,15.97,15.97,0.00K,-0.01%
2015년 06월 08일,15.951,16.035,16.06,15.9,0.02K,-0.26%
2015년 06월 07일,15.993,16.032,16.053,15.988,-,0.14%
2015년 06월 05일,15.971,15.98,16.06,15.94,0.01K,-0.73%
2015년 06월 04일,16.089,16.115,16.135,16.115,0.01K,-2.28%
2015년 06월 03일,16.464,16.375,16.375,16.37,0.00K,-1.90%
2015년 06월 02일,16.783,16.783,16.783,16.783,41.68K,0.71%
2015년 06월 01일,16.664,16.635,17.1,16.615,0.02K,-0.23%
2015년 05월 31일,16.703,16.693,16.805,16.693,-,0.11%
2015년 05월 29일,16.684,16.685,16.69,16.67,0.02K,0.19%
2015년 05월 28일,16.653,16.665,16.75,16.555,0.07K,0.09%
2015년 05월 27일,16.638,16.65,16.695,16.65,0.16K,-0.57%
2015년 05월 26일,16.734,16.995,17.08,16.75,0.11K,-2.17%
2015년 05월 25일,17.105,17.028,17.178,17.002,-,0.47%
2015년 05월 24일,17.025,17.043,17.093,17.02,-,-0.03%
2015년 05월 22일,17.03,17.09,17.09,17.09,0.02K,-0.47%
2015년 05월 21일,17.111,17.065,17.185,17.065,0.01K,0.11%
2015년 05월 20일,17.092,17.1,17.1,17.1,0.01K,0.25%
2015년 05월 19일,17.05,17.465,17.465,16.905,0.02K,-3.74%
2015년 05월 18일,17.712,17.62,17.71,17.595,0.22K,0.87%
2015년 05월 17일,17.56,17.517,17.733,17.508,-,0.09%
2015년 05월 15일,17.545,17.485,17.545,17.335,0.04K,0.55%
2015년 05월 14일,17.449,17.125,17.41,17.125,0.02K,1.41%
2015년 05월 13일,17.207,16.525,17.2,16.525,0.14K,4.22%
2015년 05월 12일,16.51,16.465,16.54,16.305,0.03K,1.30%
2015년 05월 11일,16.298,16.475,16.475,16.215,0.24K,-1.03%
2015년 05월 10일,16.468,16.433,16.483,16.425,-,0.16%
2015년 05월 08일,16.442,16.37,16.455,16.32,0.07K,1.04%
2015년 05월 07일,16.272,16.33,16.445,16.23,0.10K,-1.29%
2015년 05월 06일,16.484,16.52,16.545,16.38,0.10K,-0.44%
2015년 05월 05일,16.557,16.39,16.57,16.35,0.05K,0.85%
2015년 05월 04일,16.418,16.15,16.695,16.15,0.07K,1.50%
2015년 05월 03일,16.175,16.148,16.182,16.14,-,0.40%
2015년 05월 01일,16.111,16.09,16.225,15.905,0.73K,-0.08%
2015년 04월 30일,16.124,16.545,16.7,15.815,2.48K,-3.28%
2015년 04월 29일,16.67,16.57,16.685,16.385,16.43K,0.50%
2015년 04월 28일,16.587,16.587,16.587,16.587,0.05K,1.20%
2015년 04월 27일,16.39,15.935,15.94,15.935,0.07K,3.93%
2015년 04월 26일,15.77,15.707,15.773,15.707,-,0.89%
2015년 04월 24일,15.631,15.631,15.631,15.631,33.27K,-1.22%
2015년 04월 23일,15.824,15.824,15.824,15.824,20.78K,0.21%
2015년 04월 22일,15.791,15.791,15.791,15.791,21.23K,-1.32%
2015년 04월 21일,16.002,15.92,15.92,15.92,0.00K,0.75%
2015년 04월 20일,15.883,15.883,15.883,15.883,14.05K,-2.64%
2015년 04월 19일,16.313,16.262,16.313,16.252,-,0.57%
2015년 04월 17일,16.221,16.221,16.221,16.221,11.63K,-0.34%
2015년 04월 16일,16.276,16.15,16.285,16.15,0.01K,0.04%
2015년 04월 15일,16.269,16.269,16.269,16.269,12.73K,0.73%
2015년 04월 14일,16.151,16.151,16.151,16.151,0.02K,-0.79%
2015년 04월 13일,16.28,16.28,16.28,16.28,35.54K,-1.09%
2015년 04월 12일,16.46,16.438,16.473,16.425,-,0.55%
2015년 04월 10일,16.37,16.4,16.4,16.4,0.01K,1.27%
2015년 04월 09일,16.164,16.164,16.164,16.235,0.10K,-1.68%
2015년 04월 08일,16.44,16.44,16.44,16.44,0.00K,-2.29%
2015년 04월 07일,16.825,16.825,16.825,16.825,0.20K,-1.58%
2015년 04월 06일,17.095,17.035,17.08,17.035,0.02K,0.13%
2015년 04월 05일,17.072,17.002,17.125,16.968,-,2.31%
2015년 04월 03일,16.686,16.686,16.686,16.686,-,0.00%
2015년 04월 02일,16.686,16.686,16.686,16.945,38.40K,-2.10%
2015년 04월 01일,17.044,16.62,16.62,16.62,0.05K,2.79%
2015년 03월 31일,16.581,16.65,16.65,16.585,0.02K,-0.46%
2015년 03월 30일,16.657,16.755,16.755,16.655,0.01K,-1.50%
2015년 03월 29일,16.91,16.99,16.99,16.898,-,-0.83%
2015년 03월 27일,17.052,17.01,17.01,17.01,0.01K,-0.41%
2015년 03월 26일,17.122,17.315,17.325,17.055,0.10K,0.84%
2015년 03월 25일,16.98,16.95,17.045,16.95,0.15K,0.10%
2015년 03월 24일,16.963,16.98,17,16.86,0.30K,0.54%
2015년 03월 23일,16.872,16.7,16.975,16.67,0.15K,0.44%
2015년 03월 22일,16.798,16.775,16.825,16.75,-,-0.41%
2015년 03월 20일,16.867,16.255,16.82,16.255,0.09K,4.78%
2015년 03월 19일,16.098,15.905,16.1,15.86,0.01K,3.69%
2015년 03월 18일,15.525,15.475,15.9,15.45,0.02K,-0.24%
2015년 03월 17일,15.562,15.49,15.635,15.49,0.04K,-0.25%
2015년 03월 16일,15.601,15.69,15.715,15.5,0.07K,0.10%
2015년 03월 15일,15.585,15.627,15.627,15.565,-,0.70%
2015년 03월 13일,15.477,15.61,15.62,15.475,0.06K,-0.10%
2015년 03월 12일,15.493,15.56,15.565,15.465,0.09K,0.96%
2015년 03월 11일,15.345,15.64,15.705,15.27,0.16K,-1.72%
2015년 03월 10일,15.613,15.69,15.795,15.64,0.11K,-0.90%
2015년 03월 09일,15.755,15.8,15.91,15.69,0.07K,-0.56%
2015년 03월 08일,15.843,15.928,15.938,15.823,-,0.37%
2015년 03월 06일,15.784,16.17,16.17,15.745,0.11K,-2.16%
2015년 03월 05일,16.132,16.255,16.285,16.135,0.06K,0.00%
2015년 03월 04일,16.132,16.26,16.3,16.075,0.23K,-0.77%
2015년 03월 03일,16.258,16.395,16.505,16.09,0.29K,-0.91%
2015년 03월 02일,16.407,16.585,16.73,16.315,0.27K,-1.30%
2015년 03월 01일,16.623,16.593,16.63,16.558,-,0.67%
2015년 02월 27일,16.513,16.57,16.65,16.385,1.70K,-0.42%
2015년 02월 26일,16.583,16.5,16.86,16.49,17.62K,0.97%
2015년 02월 25일,16.424,16.424,16.424,16.424,40.96K,1.50%
2015년 02월 24일,16.182,16.182,16.182,16.182,23.03K,-0.40%
2015년 02월 23일,16.247,16.295,16.325,16.295,0.02K,-0.03%
2015년 02월 22일,16.252,16.275,16.288,16.245,-,-0.07%
2015년 02월 20일,16.263,16.43,16.43,16.43,0.01K,-0.66%
2015년 02월 19일,16.371,16.405,16.405,16.335,0.01K,0.74%
2015년 02월 18일,16.25,16.25,16.425,16.25,22.35K,-0.68%
2015년 02월 17일,16.362,16.362,16.362,16.305,21.76K,-5.26%
2015년 02월 16일,17.27,17.305,17.395,17.252,-,-0.21%
2015년 02월 15일,17.307,17.318,17.335,17.29,-,0.17%
2015년 02월 13일,17.278,16.91,17.04,16.91,0.02K,2.98%
2015년 02월 12일,16.778,16.84,16.88,16.82,0.02K,0.20%
2015년 02월 11일,16.745,16.745,16.745,16.745,0.00K,-0.66%
2015년 02월 10일,16.857,16.857,16.857,17,10.61K,-1.16%
2015년 02월 09일,17.054,17.054,16.815,17.054,0.00K,1.88%
2015년 02월 08일,16.74,16.773,16.788,16.72,-,0.37%
2015년 02월 06일,16.678,16.678,16.678,16.678,9.28K,-2.92%
2015년 02월 05일,17.18,17.205,17.285,17.205,0.01K,-1.15%
2015년 02월 04일,17.379,17.4,17.6,17.4,0.04K,0.43%
2015년 02월 03일,17.305,17.32,17.52,17.32,0.02K,0.41%
2015년 02월 02일,17.235,17.235,17.235,17.235,0.00K,0.36%
2015년 02월 01일,17.173,17.185,17.188,17.148,-,-0.11%
2015년 01월 30일,17.192,16.81,17.165,16.81,0.02K,2.59%
2015년 01월 29일,16.758,17.42,17.475,17.39,0.03K,-7.25%
2015년 01월 28일,18.068,18.068,18.068,18.068,0.00K,0.00%
2015년 01월 27일,18.068,18.11,18.11,18.095,0.01K,0.56%
2015년 01월 26일,17.967,17.967,17.967,17.967,1.52K,-2.31%
2015년 01월 25일,18.392,18.322,18.41,18.305,-,0.59%
2015년 01월 23일,18.284,18.315,18.355,18.31,0.02K,-0.34%
2015년 01월 22일,18.346,18.346,18.346,18.346,1.31K,0.92%
2015년 01월 21일,18.179,17.96,18.26,17.96,0.02K,1.29%
2015년 01월 20일,17.947,17.955,18,17.955,0.02K,1.38%
2015년 01월 19일,17.703,17.807,17.83,17.633,-,-0.60%
2015년 01월 18일,17.81,17.9,18.015,17.745,-,0.40%
2015년 01월 16일,17.739,17.06,17.77,16.905,0.11K,3.90%
2015년 01월 15일,17.073,17.175,17.2,17.03,0.08K,0.69%
2015년 01월 14일,16.956,16.9,16.9,16.9,0.01K,-0.99%
2015년 01월 13일,17.125,17,17,17,0.48K,3.57%
2015년 01월 12일,16.535,16.535,16.535,16.535,25.30K,-0.63%
2015년 01월 11일,16.64,16.523,16.68,16.523,-,1.55%
2015년 01월 09일,16.386,16.386,16.386,16.386,33.06K,0.21%
2015년 01월 08일,16.351,16.351,16.351,16.351,0.00K,-0.96%
2015년 01월 07일,16.51,16.48,16.55,16.48,0.01K,-0.56%
2015년 01월 06일,16.603,16.603,16.603,16.603,0.00K,2.62%
2015년 01월 05일,16.179,16.179,16.179,16.179,47.13K,2.79%
2015년 01월 04일,15.74,15.782,15.79,15.633,-,0.04%
2015년 01월 02일,15.734,15.79,15.815,15.535,0.01K,-0.50%
2015년 01월 01일,15.813,15.695,15.903,15.695,-,1.59%
2014년 12월 31일,15.565,16.245,16.245,15.59,0.02K,-4.16%
2014년 12월 30일,16.24,15.845,16.355,15.805,0.08K,3.15%
2014년 12월 29일,15.744,15.95,15.95,15.905,0.06K,-1.97%
2014년 12월 28일,16.06,16.063,16.115,16.057,-,-0.32%
2014년 12월 26일,16.112,15.94,16.115,15.94,0.00K,1.94%
2014년 12월 25일,15.805,15.762,15.852,15.762,-,0.84%
2014년 12월 24일,15.673,15.68,15.68,15.68,0.00K,-0.36%
2014년 12월 23일,15.73,15.58,15.75,15.58,0.01K,0.52%
2014년 12월 22일,15.649,16.08,16.105,16.08,0.07K,-2.71%
2014년 12월 21일,16.085,16.08,16.125,16.068,-,0.59%
2014년 12월 19일,15.991,15.991,15.991,15.991,0.00K,0.61%
2014년 12월 18일,15.894,15.894,15.894,15.894,0.00K,0.02%
2014년 12월 17일,15.891,15.83,15.83,15.83,0.03K,1.12%
2014년 12월 16일,15.715,16.135,16.16,16.065,0.08K,-4.91%
2014년 12월 15일,16.527,16.81,16.85,16.81,0.04K,-3.06%
2014년 12월 14일,17.048,17.048,17.068,17.033,-,0.17%
2014년 12월 12일,17.019,17.07,17.11,17.015,0.49K,-0.23%
2014년 12월 11일,17.059,17.105,17.18,17.105,0.03K,-0.43%
2014년 12월 10일,17.133,17.025,17.14,17.01,0.06K,0.30%
2014년 12월 09일,17.081,16.28,17.13,16.28,0.18K,5.33%
2014년 12월 08일,16.216,16.13,16.26,16.13,0.22K,-0.10%
2014년 12월 07일,16.233,16.29,16.29,16.163,-,0.23%
2014년 12월 05일,16.196,16.415,16.48,16.175,0.24K,-1.96%
2014년 12월 04일,16.52,16.355,16.58,16.335,0.08K,0.98%
2014년 12월 03일,16.359,16.435,16.53,16.3,0.09K,-0.30%
2014년 12월 02일,16.408,16.44,16.475,16.07,0.51K,-1.44%
2014년 12월 01일,16.648,15.39,16.68,14.1,1.95K,12.81%
2014년 11월 30일,14.758,15.345,15.477,14.427,-,-4.72%
2014년 11월 28일,15.489,16.495,16.51,15.365,5.09K,-4.69%
2014년 11월 27일,16.252,16.548,16.572,16.182,-,-1.79%
2014년 11월 26일,16.548,16.645,16.65,16.44,23.49K,-0.04%
2014년 11월 25일,16.554,16.554,16.554,16.554,50.84K,1.08%
2014년 11월 24일,16.377,16.43,16.58,16.43,0.10K,-0.52%
2014년 11월 23일,16.462,16.435,16.517,16.435,-,0.43%
2014년 11월 21일,16.391,16.391,16.391,16.391,0.00K,1.60%
2014년 11월 20일,16.133,16.133,16.133,16.133,0.00K,-0.96%
2014년 11월 19일,16.29,16.29,16.29,16.29,24.70K,0.74%
2014년 11월 18일,16.17,16.17,16.17,16.17,0.00K,0.73%
2014년 11월 17일,16.053,16.053,16.053,16.053,11.11K,-1.07%
2014년 11월 16일,16.227,16.305,16.305,16.227,-,-0.51%
2014년 11월 14일,16.31,15.595,16.305,15.595,0.01K,4.44%
2014년 11월 13일,15.617,15.617,15.617,15.617,0.01K,-0.01%
2014년 11월 12일,15.619,15.72,15.72,15.72,0.04K,-0.29%
2014년 11월 11일,15.664,15.664,15.664,15.664,43.83K,0.04%
2014년 11월 10일,15.657,15.657,15.657,15.657,0.06K,-0.21%
2014년 11월 09일,15.69,15.8,15.8,15.68,-,-0.06%
2014년 11월 07일,15.699,15.045,15.045,15.045,0.03K,1.99%
2014년 11월 06일,15.392,15.392,15.392,15.392,0.00K,-0.17%
2014년 11월 05일,15.418,15.465,15.465,15.215,0.03K,-3.20%
2014년 11월 04일,15.927,15.925,15.93,15.925,0.02K,-1.53%
2014년 11월 03일,16.175,16.035,16.035,16.035,0.05K,1.39%
2014년 11월 02일,15.953,16.112,16.122,15.887,-,-0.77%
2014년 10월 31일,16.077,16.13,16.13,15.86,0.02K,-1.92%
2014년 10월 30일,16.391,16.35,16.35,16.34,0.49K,-4.81%
2014년 10월 29일,17.219,17.219,17.219,17.219,32.28K,0.20%
2014년 10월 28일,17.185,17.185,17.185,17.185,31.47K,0.41%
2014년 10월 27일,17.115,17.115,17.115,17.115,20.80K,-0.20%
2014년 10월 26일,17.15,17.175,17.19,17.133,-,0.08%
2014년 10월 24일,17.136,17.136,17.136,17.136,28.62K,0.13%
2014년 10월 23일,17.114,17.175,17.175,17.17,0.01K,-0.42%
2014년 10월 22일,17.186,17.47,17.47,17.115,0.02K,-1.82%
2014년 10월 21일,17.504,17.5,17.5,17.5,0.01K,1.16%
2014년 10월 20일,17.304,17.46,17.46,17.46,0.01K,0.21%
2014년 10월 19일,17.267,17.308,17.34,17.252,-,-0.09%
2014년 10월 17일,17.282,17.282,17.282,17.282,26.08K,-0.61%
2014년 10월 16일,17.388,17.43,17.43,17.43,0.00K,-0.16%
2014년 10월 15일,17.415,17.01,17.7,17.01,0.04K,0.36%
2014년 10월 14일,17.353,17.5,17.5,17.5,0.01K,0.34%
2014년 10월 13일,17.294,17.41,17.41,17.41,0.01K,-1.21%
2014년 10월 12일,17.505,17.385,17.538,17.377,-,1.47%
2014년 10월 10일,17.252,17.3,17.3,17.27,0.02K,-0.66%
2014년 10월 09일,17.367,17.6,17.6,17.6,0.02K,2.07%
2014년 10월 08일,17.015,17.36,17.36,17.15,0.08K,-1.02%
2014년 10월 07일,17.191,17.1,17.185,17.075,0.16K,0.06%
2014년 10월 06일,17.18,17.03,17.165,17.03,0.02K,2.54%
2014년 10월 05일,16.755,16.813,16.87,16.748,-,-0.15%
2014년 10월 03일,16.78,17.1,17.1,16.8,0.18K,-1.30%
2014년 10월 02일,17.001,17.185,17.185,17,0.01K,-1.21%
2014년 10월 01일,17.21,16.95,17.22,16.95,0.01K,1.20%
2014년 09월 30일,17.006,17.42,17.455,16.87,0.05K,-2.91%
2014년 09월 29일,17.516,17.505,17.53,17.41,0.23K,-0.17%
2014년 09월 28일,17.545,17.583,17.598,17.517,-,0.39%
2014년 09월 26일,17.477,17.477,17.477,17.477,38.52K,0.56%
2014년 09월 25일,17.379,17.505,17.54,17.355,0.09K,-1.50%
2014년 09월 24일,17.643,17.59,17.59,17.495,0.04K,-0.40%
